# instance	spb_oracle_ub
# smallest upper bound any recorded SPB round returned for
# this instance. Injected by --config CASHOracleUB at CASH's
# first scheduling point; no local search runs in that config.
MSE23W/correlation-clustering_wt-Rounded_CorrelationClustering_Ionosphere_BINARY_N260_D0.200.wcnf	6813515
MSE23W/correlation-clustering_wt-Rounded_CorrelationClustering_Protein1_BINARY_N300.wcnf	18419900
MSE23W/correlation-clustering_wt-Rounded_CorrelationClustering_Protein1_BINARY_N320.wcnf	19968959
MSE23W/correlation-clustering_wt-Rounded_CorrelationClustering_Protein1_TRANSITIVE_N150.wcnf	5099274
MSE23W/correlation-clustering_wt-Rounded_CorrelationClustering_Protein1_UNARY_N290.wcnf	19445795
MSE23W/correlation-clustering_wt-Rounded_CorrelationClustering_Protein2_BINARY_N220.wcnf	13727551
MSE23W/correlation-clustering_wt-Rounded_CorrelationClustering_Protein2_BINARY_N240.wcnf	16021618
MSE23W/correlation-clustering_wt-Rounded_CorrelationClustering_Protein2_BINARY_N380.wcnf	37149179
MSE23W/correlation-clustering_wt-Rounded_CorrelationClustering_Protein2_UNARY_N220.wcnf	13938733
MSE23W/correlation-clustering_wt-Rounded_CorrelationClustering_Protein3_TRANSITIVE_N280.wcnf	19642136
MSE23W/correlation-clustering_wt-Rounded_CorrelationClustering_Protein3_UNARY_N220.wcnf	14071763
MSE23W/correlation-clustering_wt-Rounded_CorrelationClustering_Protein4_BINARY_N320.wcnf	12910785
MSE23W/correlation-clustering_wt-Rounded_CorrelationClustering_Protein4_UNARY_N250.wcnf	8671676
MSE23W/correlation-clustering_wt-Rounded_CorrelationClustering_Vowel_BINARY_N700_D0.200.wcnf	71772504
MSE23W/correlation-clustering_wt-Rounded_CorrelationClustering_Vowel_BINARY_N800_D0.200.wcnf	84434782
MSE23W/css-refactoring_wt-amazon.dimacs.wcnf	113579
MSE23W/css-refactoring_wt-ebay.dimacs.wcnf	123941
MSE23W/css-refactoring_wt-github.dimacs.wcnf	187405
MSE23W/css-refactoring_wt-guardian.dimacs.wcnf	160777
MSE23W/css-refactoring_wt-londonist.dimacs.wcnf	70703
MSE23W/css-refactoring_wt-youtube.dimacs.wcnf	227167
MSE23W/dalculus_wt-f1-DataDisplay_0_order4.seq-B-2-1-irEDCBA.wcnf	2271302
MSE23W/decision-tree-anneal-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_3.wcnf	374
MSE23W/decision-tree-anneal-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_5.wcnf	724
MSE23W/decision-tree-australian-credit-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_5.wcnf	574
MSE23W/decision-tree-heart-cleveland-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_adaboost_2.wcnf	72
MSE23W/decision-tree-heart-cleveland-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_adaboost_4.wcnf	138
MSE23W/decision-tree-heart-cleveland-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_4.wcnf	146
MSE23W/decision-tree-heart-cleveland-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_6.wcnf	240
MSE23W/decision-tree-primary-tumor-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_adaboost_2.wcnf	117
MSE23W/decision-tree-primary-tumor-un-formula_0.8_2021_atleast_127_max-6_reduced_incomplete_adaboost_4.wcnf	212
MSE23W/decision-tree-primary-tumor-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_adaboost_2.wcnf	92
MSE23W/decision-tree-primary-tumor-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_4.wcnf	155
MSE23W/decision-tree-primary-tumor-un-formula_0.8_2021_atleast_63_max-5_reduced_incomplete_adaboost_6.wcnf	334
MSE23W/decision-tree-tic-tac-toe-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_adaboost_2.wcnf	335
MSE23W/decision-tree-tic-tac-toe-un-formula_0.8_2021_atleast_15_max-3_reduced_incomplete_adaboost_3.wcnf	443
MSE23W/decision-tree-tic-tac-toe-un-formula_0.8_2021_atleast_31_max-4_reduced_incomplete_adaboost_2.wcnf	286
MSE23W/drmx-cryptogen_wt-geffe128_0.wcnf	823
MSE23W/drmx-cryptogen_wt-geffe128_1.wcnf	821
MSE23W/drmx-cryptogen_wt-geffe128_3.wcnf	820
MSE23W/drmx-cryptogen_wt-geffe128_4.wcnf	824
MSE23W/drmx-cryptogen_wt-geffe128_7.wcnf	823
MSE23W/drmx-cryptogen_wt-threshold128_0.wcnf	823
MSE23W/drmx-cryptogen_wt-threshold128_7.wcnf	825
MSE23W/drmx-cryptogen_wt-wolfram72_1.wcnf	9545
MSE23W/drmx-cryptogen_wt-wolfram72_2.wcnf	9543
MSE23W/drmx-cryptogen_wt-wolfram72_8.wcnf	9550
MSE23W/drmx-cryptogen_wt-wolfram80_3.wcnf	11759
MSE23W/drmx-cryptogen_wt-wolfram80_4.wcnf	11778
MSE23W/drmx-cryptogen_wt-wolfram80_8.wcnf	11768
MSE23W/drmx-cryptogen_wt-wolfram80_9.wcnf	11761
MSE23W/frb_wt-frb10-6-1.wcnf	50
MSE23W/frb_wt-frb25-13-1.wcnf	300
MSE23W/frb_wt-frb25-13-3.wcnf	300
MSE23W/frb_wt-frb25-13-5.wcnf	300
MSE23W/frb_wt-frb30-15-1.wcnf	420
MSE23W/frb_wt-frb30-15-3.wcnf	420
MSE23W/frb_wt-frb30-15-4.wcnf	420
MSE23W/frb_wt-frb35-17-5.wcnf	560
MSE23W/frb_wt-frb40-19-4.wcnf	720
MSE23W/generalized-ising_wt-IS11_5.0.5.0.0.5_softer_periodic.wcnf	111911777649462
MSE23W/generalized-ising_wt-IS12_5.0.5.0.0.5_softer_periodic.wcnf	113011777649462
MSE23W/generalized-ising_wt-IS13_5.0.5.0.0.5_softer_periodic.wcnf	119401387482250
MSE23W/generalized-ising_wt-IS15_5.0.5.0.0.5_softer_periodic.wcnf	114658059944605
MSE23W/generalized-ising_wt-IS16_5.0.5.0.0.5_softer_periodic.wcnf	115258059944605
MSE23W/generalized-ising_wt-IS17_5.0.5.0.0.5_softer_periodic.wcnf	115858059944605
MSE23W/generalized-ising_wt-IS20_5.0.5.0.0.5_softer_periodic.wcnf	119388436533622
MSE23W/generalized-ising_wt-IS22_5.0.5.0.0.5_softer_periodic.wcnf	118821209148950
